Raw_Type,pslist_nproc,pslist_nppid,pslist_avg_threads,pslist_nprocs64bit,pslist_avg_handlers,dlllist_ndlls,dlllist_avg_dlls_per_proc,handles_nhandles,handles_avg_handles_per_proc,handles_nport,handles_nfile,handles_nevent,handles_ndesktop,handles_nkey,handles_nthread,handles_ndirectory,handles_nsemaphore,handles_ntimer,handles_nsection,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,malfind_uniqueInjections,psxview_not_in_pslist,psxview_not_in_eprocess_pool,psxview_not_in_ethread_pool,psxview_not_in_pspcid_list,psxview_not_in_csrss_handles,psxview_not_in_session,psxview_not_in_deskthrd,psxview_not_in_pslist_false_avg,psxview_not_in_eprocess_pool_false_avg,psxview_not_in_ethread_pool_false_avg,psxview_not_in_pspcid_list_false_avg,psxview_not_in_csrss_handles_false_avg,psxview_not_in_session_false_avg,psxview_not_in_deskthrd_false_avg,callbacks_ncallbacks,callbacks_nanonymous,callbacks_ngeneric,modules_nmodules,svcscan_nservices,svcscan_kernel_drivers,svcscan_fs_drivers,svcscan_process_services,svcscan_shared_process_services,svcscan_interactive_process_services,svcscan_nactive,Label,SubType
F:\Run_1\3a26e84b22e7665a55f0857da23a05e3ef3ed430242b6f7635909981cdbeba94_benign/raw/raw_2.bin,154,17,9.662337662337665,154,0.0,7456,52.50704225352113,52283,355.6666666666667,0,2012,11366,155,4193,1811,349,2765,378,1088,839,639,788,639,0.0797155688622754,0.0983033932135728,0.0797155688622754,22,1351,22,6,13,1,14,167,27,0,167,0.0778443113772455,0.0059880239520958,0.0838323353293413,1.0,0.1616766467065868,0.0,1.0,264,223,17,176,1434,724,87,152,2,2,481,Benign,Benign
F:\Run_1\3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039_benign/raw/raw_0.bin,125,16,12.944,124,0.0,5870,48.91666666666666,41470,342.72727272727275,0,1733,9672,124,3061,1854,279,1811,316,882,734,370,492,370,0.0593900481540931,0.0789727126805778,0.0593900481540931,22,1346,22,6,4,1,2,129,11,0,129,0.0310077519379844,0.0077519379844961,0.0155038759689922,1.0,0.0852713178294573,0.0,1.0,257,217,25,175,1482,749,90,153,2,2,373,Benign,Benign
F:\Run_1\3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039_benign/raw/raw_1.bin,131,16,10.068702290076336,130,0.0,6303,49.62992125984252,43273,338.0703125,0,1800,9817,128,3271,1571,292,1963,347,945,785,396,525,396,0.0592105263157894,0.0784988038277511,0.0592105263157894,22,1346,22,6,3,0,4,134,10,0,134,0.0223880597014925,0.0,0.0298507462686567,1.0,0.0746268656716417,0.0,1.0,257,217,17,175,1499,764,85,160,2,2,388,Benign,Benign
F:\Run_1\3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039_benign/raw/raw_2.bin,128,15,8.8359375,126,0.0,6133,49.45967741935484,41812,334.496,0,1763,9366,123,3168,1311,288,1893,318,926,664,423,549,423,0.0645210494203782,0.0837400854179377,0.0645210494203782,22,1346,22,6,6,0,5,134,13,0,134,0.044776119402985,0.0,0.0373134328358208,1.0,0.0970149253731343,0.0,1.0,263,223,17,175,1500,764,85,160,2,2,386,Benign,Benign
F:\Run_1\3bc5906d625e95dfb4744c2baa1e1a5d1b3f73ee663cc149f02ef7eaf23986c0_benign/raw/raw_0.bin,127,16,12.874015748031496,126,0.0,5918,48.90909090909091,41742,342.1475409836066,0,1729,9739,126,3060,1855,285,1826,330,869,757,355,477,355,0.0572673011776092,0.0769478948217454,0.0572673011776092,22,1347,22,6,10,1,9,137,17,0,137,0.072992700729927,0.0072992700729927,0.0656934306569343,1.0,0.1240875912408759,0.0,1.0,257,217,17,175,1609,834,96,163,2,2,488,Benign,Benign
F:\Run_1\3bc5906d625e95dfb4744c2baa1e1a5d1b3f73ee663cc149f02ef7eaf23986c0_benign/raw/raw_1.bin,132,16,10.12878787878788,131,0.0,6336,49.5,43338,338.578125,0,1791,9859,130,3266,1584,295,1941,352,924,782,393,522,393,0.0587092919031968,0.077980280848521,0.0587092919031968,22,1347,22,6,8,0,9,140,16,0,140,0.0571428571428571,0.0,0.0642857142857142,1.0,0.1142857142857142,0.0,1.0,257,217,25,176,1492,759,91,160,2,2,478,Benign,Benign
F:\Run_1\3bc5906d625e95dfb4744c2baa1e1a5d1b3f73ee663cc149f02ef7eaf23986c0_benign/raw/raw_2.bin,129,16,8.906976744186046,128,0.0,6129,49.829268292682926,41846,334.768,0,1756,9434,128,3164,1329,290,1887,324,911,661,387,512,387,0.0594287469287469,0.0786240786240786,0.0594287469287469,22,1347,22,6,12,0,13,141,19,0,141,0.0851063829787234,0.0,0.0921985815602836,1.0,0.1347517730496454,0.0,1.0,263,223,17,175,1488,756,91,159,2,2,476,Benign,Benign
F:\Run_1\3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc_benign/raw/raw_0.bin,154,17,13.902597402597404,153,0.0,8045,53.99328859060402,54673,369.4121621621622,0,2020,12526,150,4231,2425,347,2869,380,1070,1109,556,758,556,0.0664356553949097,0.0905723503405424,0.0664356553949097,22,1346,22,6,4,1,2,158,13,0,158,0.0253164556962025,0.0063291139240506,0.0126582278481012,1.0,0.0822784810126582,0.0,1.0,258,217,17,175,1485,783,85,147,2,2,388,Benign,Benign
F:\Run_1\3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc_benign/raw/raw_1.bin,149,17,1770.8322147651006,148,0.0,7651,53.88028169014085,52643,368.1328671328672,0,2097,11887,151,3989,2189,338,2779,386,1055,893,488,631,488,0.0604184722050266,0.0781230654946143,0.0604184722050266,22,1346,22,6,3,0,1,150,11,0,150,0.02,0.0,0.0066666666666666,1.0,0.0733333333333333,0.0,1.0,258,217,17,175,1392,699,87,152,2,2,392,Benign,Benign
F:\Run_1\3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc_benign/raw/raw_2.bin,146,17,9.212328767123289,145,0.0,7348,52.86330935251799,50186,353.4225352112676,0,2015,11095,145,3896,1671,333,2599,359,1045,754,519,660,519,0.0681639085894405,0.086682427107959,0.0681639085894405,20,809,20,6,7,1,7,153,16,0,153,0.0457516339869281,0.0065359477124183,0.0457516339869281,1.0,0.1045751633986928,0.0,1.0,264,223,17,175,1435,725,87,155,2,2,392,Benign,Benign
F:\Run_1\3d1ac5f16b486805bfea6e9152cc60251b7e8f4a8580187afef978347e523f46_benign/raw/raw_0.bin,142,22,12.838028169014084,142,0.0,6629,49.1037037037037,46154,341.8814814814815,0,1858,10696,132,3359,2134,316,2308,338,908,751,421,558,421,0.0601342665333523,0.0797028995857734,0.0601342665333523,23,1616,23,6,14,1,6,156,26,0,156,0.0897435897435897,0.0064102564102564,0.0384615384615384,1.0,0.1666666666666666,0.0,1.0,257,217,25,175,1492,747,85,160,2,2,387,Benign,Benign
F:\Run_1\3d1ac5f16b486805bfea6e9152cc60251b7e8f4a8580187afef978347e523f46_benign/raw/raw_1.bin,155,20,10.380645161290325,155,0.0,7399,50.333333333333336,50314,335.4266666666667,0,2021,11376,147,3775,1948,342,2609,368,973,779,413,560,413,0.0535876475930971,0.072661217075386,0.0535876475930971,23,1616,23,6,6,0,7,161,27,0,161,0.0372670807453416,0.0,0.0434782608695652,1.0,0.1677018633540372,0.0,1.0,257,217,17,175,1419,719,84,150,2,2,396,Benign,Benign
F:\Run_1\3d1ac5f16b486805bfea6e9152cc60251b7e8f4a8580187afef978347e523f46_benign/raw/raw_2.bin,153,21,9.581699346405228,152,0.0,7418,50.46258503401361,50145,338.81756756756755,0,1999,11386,146,3715,1793,334,2630,349,990,934,417,559,417,0.0550931430836306,0.0738538776588717,0.0550931430836306,22,1347,22,6,10,0,9,162,29,0,162,0.0617283950617283,0.0,0.0555555555555555,1.0,0.1790123456790123,0.0,1.0,263,223,17,175,1480,765,84,150,2,2,398,Benign,Benign
F:\Run_1\3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9_benign/raw/raw_0.bin,149,23,12.838926174496644,144,0.0,7365,51.145833333333336,51644,361.1468531468532,0,1988,11687,150,3909,2344,347,2934,356,1023,830,674,825,674,0.0866881028938906,0.1061093247588424,0.0866881028938906,23,1617,23,6,10,0,8,159,16,0,159,0.0628930817610062,0.0,0.050314465408805,1.0,0.10062893081761,0.0,1.0,257,217,17,176,1425,724,88,149,2,2,392,Benign,Benign
F:\Run_1\3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9_benign/raw/raw_1.bin,139,20,10.287769784172662,139,0.0,6924,51.67164179104478,47444,351.43703703703704,0,1936,10664,140,3620,1807,318,2574,335,990,825,462,598,462,0.0626525630593978,0.0810957417954977,0.0626525630593978,23,1617,23,6,11,1,10,150,18,0,150,0.0733333333333333,0.0066666666666666,0.0666666666666666,1.0,0.12,0.0,1.0,257,217,17,176,1428,721,89,153,2,2,397,Benign,Benign
F:\Run_1\3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9_benign/raw/raw_2.bin,135,19,8.755555555555556,135,0.0,6778,52.542635658914726,45652,348.48854961832063,0,1883,10171,136,3493,1445,306,2510,316,970,666,408,539,408,0.0570948782535684,0.0754268122026308,0.0570948782535684,23,1617,23,6,10,2,8,145,18,0,145,0.0689655172413793,0.0137931034482758,0.0551724137931034,1.0,0.1241379310344827,0.0,1.0,263,223,25,176,1482,749,89,157,2,2,391,Benign,Benign
F:\Run_1\3e71f762320a9af8159d51e374a64ebd4916a92e3de3be8dc1e22d86410982c5_benign/raw/raw_0.bin,138,20,12.978260869565217,138,0.0,6800,51.12781954887218,48235,359.96268656716416,0,2591,11083,138,3523,2177,311,2541,326,882,844,382,516,382,0.0533892382948986,0.0721174004192872,0.0533892382948986,23,1621,23,6,13,0,11,151,21,0,151,0.086092715231788,0.0,0.0728476821192053,1.0,0.1390728476821192,0.0,1.0,262,217,17,176,1409,711,84,146,2,2,383,Benign,Benign
F:\Run_1\3e71f762320a9af8159d51e374a64ebd4916a92e3de3be8dc1e22d86410982c5_benign/raw/raw_1.bin,146,21,9.417808219178085,146,0.0,6878,51.71428571428572,46666,348.2537313432836,0,1957,10585,139,3550,1710,310,2414,312,893,733,357,491,357,0.0500490677134445,0.0688349922893593,0.0500490677134445,13,31,13,6,6,1,9,151,19,0,151,0.0397350993377483,0.0066225165562913,0.0596026490066225,1.0,0.1258278145695364,0.0,1.0,262,217,17,176,1422,717,87,153,2,2,396,Benign,Benign
F:\Run_1\3e71f762320a9af8159d51e374a64ebd4916a92e3de3be8dc1e22d86410982c5_benign/raw/raw_2.bin,146,18,9.664383561643836,146,0.0,6943,50.67883211678832,48958,359.9852941176471,0,2000,11056,140,3649,1745,311,2707,303,962,830,561,700,561,0.0755453810934554,0.0942633988688392,0.0755453810934554,22,1877,22,5,26,0,9,172,23,0,172,0.1511627906976744,0.0,0.0523255813953488,1.0,0.1337209302325581,0.0,1.0,268,223,17,176,1412,715,81,150,2,2,484,Benign,Benign
F:\Run_1\4a43f1eef4605f99278e609a8d372bc2386fb8f63ba6999e3ff5c3b80142a6f9_benign/raw/raw_0.bin,153,17,13.450980392156865,152,0.0,7710,53.54166666666666,53932,364.4054054054054,0,2018,12340,152,4166,2409,346,2777,362,1059,1079,451,594,451,0.0579617015807736,0.0763398020819946,0.0579617015807736,22,1347,22,6,3,1,3,156,11,0,156,0.0192307692307692,0.0064102564102564,0.0192307692307692,1.0,0.0705128205128205,0.0,1.0,261,217,17,175,1404,711,84,146,2,2,380,Benign,Benign
F:\Run_1\4a43f1eef4605f99278e609a8d372bc2386fb8f63ba6999e3ff5c3b80142a6f9_benign/raw/raw_1.bin,128,17,12.796875,126,0.0,6411,52.98347107438016,46271,379.2704918032787,0,1860,10581,126,3389,1901,300,2387,344,957,791,418,541,418,0.0614073747612751,0.0794770089613633,0.0614073747612751,22,1347,22,6,26,1,6,152,13,0,152,0.1710526315789473,0.006578947368421,0.0394736842105263,1.0,0.0855263157894736,0.0,1.0,262,217,17,175,1419,721,85,152,2,2,396,Benign,Benign
F:\Run_1\4a43f1eef4605f99278e609a8d372bc2386fb8f63ba6999e3ff5c3b80142a6f9_benign/raw/raw_2.bin,144,16,9.09027777777778,143,0.0,7353,52.89928057553957,49412,352.9428571428571,0,1995,10987,144,3817,1626,327,2580,359,1039,746,435,575,435,0.0567662795249902,0.0750358867284353,0.0567662795249902,22,1347,22,6,8,0,7,152,16,0,152,0.0526315789473684,0.0,0.0460526315789473,1.0,0.1052631578947368,0.0,1.0,268,223,17,175,1423,724,84,151,2,2,387,Benign,Benign
F:\Run_1\4a495b476cc33e6be712a77184626725ec10e3f31b89d3c53010bd620bcd0cbb_benign/raw/raw_0.bin,141,20,13.212765957446807,141,0.0,7057,51.88970588235294,48541,359.56296296296296,0,2138,11276,139,3528,2101,322,2616,349,915,794,394,532,394,0.0530425417339795,0.0716208939149165,0.0530425417339795,22,1351,22,6,7,0,8,148,15,0,148,0.0472972972972973,0.0,0.054054054054054,1.0,0.1013513513513513,0.0,1.0,261,217,17,176,1475,748,85,153,2,2,486,Benign,Benign
F:\Run_1\4a495b476cc33e6be712a77184626725ec10e3f31b89d3c53010bd620bcd0cbb_benign/raw/raw_1.bin,142,17,10.253521126760564,142,0.0,6676,50.96183206106871,48149,354.0367647058824,0,2001,10923,140,3582,1681,324,2478,351,965,775,699,830,699,0.0971103084190052,0.1153098082800778,0.0971103084190052,7,10,7,4,13,0,12,155,21,0,155,0.0838709677419354,0.0,0.0774193548387096,1.0,0.1354838709677419,0.0,1.0,261,217,17,176,1433,722,87,156,2,2,477,Benign,Benign
F:\Run_1\4a495b476cc33e6be712a77184626725ec10e3f31b89d3c53010bd620bcd0cbb_benign/raw/raw_2.bin,144,18,9.86111111111111,144,0.0,7045,52.18518518518518,50022,367.80882352941177,0,2055,11718,137,3693,1655,324,2680,339,1010,822,615,762,615,0.0809423532508554,0.1002895498815477,0.0809423532508554,25,2159,25,6,28,3,11,171,24,0,171,0.1637426900584795,0.0175438596491228,0.0643274853801169,1.0,0.1403508771929824,0.0,1.0,267,223,25,176,1410,714,81,150,2,2,482,Benign,Benign
F:\Run_1\4d42711b63f90ff9af3d6c8e4edb3ff08cab6fe5131d9a43f4d10d1ca51f7378_benign/raw/raw_0.bin,144,21,12.756944444444445,143,0.0,7229,52.38405797101449,49817,360.9927536231884,0,2386,11371,143,3747,2087,321,2704,345,977,822,396,535,396,0.0523117569352708,0.070673712021136,0.0523117569352708,21,852,21,6,6,1,5,149,15,0,149,0.0402684563758389,0.0067114093959731,0.0335570469798657,1.0,0.1006711409395973,0.0,1.0,258,217,17,176,1443,728,85,150,2,2,394,Benign,Benign
F:\Run_1\4d42711b63f90ff9af3d6c8e4edb3ff08cab6fe5131d9a43f4d10d1ca51f7378_benign/raw/raw_1.bin,144,17,9.77777777777778,144,0.0,7263,53.01459854014598,48798,351.0647482014389,0,1984,10977,143,3730,1632,323,2578,332,996,748,436,575,436,0.0572779821334734,0.0755386232264845,0.0572779821334734,22,1352,22,6,6,0,7,150,15,0,150,0.04,0.0,0.0466666666666666,1.0,0.1,0.0,1.0,258,217,17,176,1439,724,86,155,2,2,398,Benign,Benign
F:\Run_1\4d42711b63f90ff9af3d6c8e4edb3ff08cab6fe5131d9a43f4d10d1ca51f7378_benign/raw/raw_2.bin,151,16,9.682119205298012,151,0.0,7677,54.4468085106383,51331,358.958041958042,0,2033,11179,145,4050,1621,337,2790,354,1080,817,494,642,494,0.0612979277826033,0.0796624891425735,0.0612979277826033,22,1352,22,6,11,1,8,161,18,0,161,0.0683229813664596,0.0062111801242236,0.0496894409937888,1.0,0.1118012422360248,0.0,1.0,264,223,17,176,0,0,0,0,0,0,0,Benign,Benign
F:\Run_1\4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c_benign/raw/raw_0.bin,140,20,12.942857142857145,140,0.0,6864,50.84444444444444,47832,351.7058823529412,0,1957,11256,141,3551,2200,315,2496,323,922,798,378,545,378,0.0523545706371191,0.0754847645429362,0.0523545706371191,22,1350,22,6,5,0,7,145,17,0,145,0.0344827586206896,0.0,0.0482758620689655,1.0,0.1172413793103448,0.0,1.0,262,217,252,175,1395,705,84,145,2,2,381,Benign,Benign
F:\Run_1\4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c_benign/raw/raw_1.bin,146,20,9.849315068493151,146,0.0,7027,51.669117647058826,47884,349.51824817518246,0,1971,10967,143,3619,1769,317,2474,345,968,723,380,560,380,0.0532735174540866,0.0785083415112855,0.0532735174540866,20,813,20,6,10,3,8,156,27,0,156,0.0641025641025641,0.0192307692307692,0.0512820512820512,1.0,0.173076923076923,0.0,1.0,262,217,17,175,1417,716,87,149,2,2,393,Benign,Benign
F:\Run_1\4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c_benign/raw/raw_2.bin,139,17,22340018.446043167,139,0.0,6811,51.99236641221374,49025,374.2366412213741,0,2060,11924,136,3645,1708,309,2456,312,1006,803,587,721,587,0.0799618580574853,0.0982155019752077,0.0799618580574853,20,813,20,6,28,1,8,166,23,0,166,0.1686746987951807,0.0060240963855421,0.0481927710843373,1.0,0.1385542168674698,0.0,1.0,268,223,17,175,1382,699,80,145,2,2,475,Benign,Benign
F:\Run_1\4e3b3bf5ee097fdbf0b595a37261eb70683a3c59e15e6aa616e313a7134a48ea_benign/raw/raw_0.bin,140,20,1885.2714285714285,140,0.0,6805,51.16541353383459,0,0.0,0,0,0,0,0,0,0,0,0,0,0,365,499,365,0.0512352610892756,0.0700449185850645,0.0512352610892756,22,1350,22,6,6,0,7,144,14,0,144,0.0416666666666666,0.0,0.0486111111111111,1.0,0.0972222222222222,0.0,1.0,257,217,17,175,1488,751,86,159,2,2,398,Benign,Benign
F:\Run_1\4e3b3bf5ee097fdbf0b595a37261eb70683a3c59e15e6aa616e313a7134a48ea_benign/raw/raw_1.bin,142,17,10.147887323943662,142,0.0,6737,50.65413533834587,47856,349.3138686131387,0,1964,10859,143,3593,1715,321,2451,345,943,736,708,839,705,0.0954435157724454,0.1131032623348611,0.0950390940954435,16,789,16,5,7,0,6,149,15,0,149,0.046979865771812,0.0,0.0402684563758389,1.0,0.1006711409395973,0.0,1.0,257,217,17,175,1437,730,85,154,2,2,390,Benign,Benign
F:\Run_1\4e3b3bf5ee097fdbf0b595a37261eb70683a3c59e15e6aa616e313a7134a48ea_benign/raw/raw_2.bin,148,17,9.614864864864863,148,0.0,7112,52.294117647058826,49946,356.75714285714287,0,1967,11039,147,3899,1726,327,2580,356,1029,807,595,733,595,0.0777371309119414,0.0957669192579043,0.0777371309119414,20,813,20,6,8,0,8,156,17,0,156,0.0512820512820512,0.0,0.0512820512820512,1.0,0.1089743589743589,0.0,1.0,263,223,25,175,0,0,0,0,0,0,0,Benign,Benign
F:\Run_1\4ea6fb35bfa0deace0e149557d73a99ee858029e33bbbcaf5cdf5aefb21ffb80_benign/raw/raw_0.bin,138,20,12.891304347826088,138,0.0,6811,51.21052631578947,47592,357.83458646616543,0,2375,11015,132,3529,2153,313,2423,319,884,827,353,488,353,0.0494259311117334,0.068328199383926,0.0494259311117334,22,1352,22,6,11,0,10,149,19,0,149,0.0738255033557047,0.0,0.0671140939597315,1.0,0.1275167785234899,0.0,1.0,257,217,17,175,1542,780,86,163,2,2,406,Benign,Benign
F:\Run_1\4ea6fb35bfa0deace0e149557d73a99ee858029e33bbbcaf5cdf5aefb21ffb80_benign/raw/raw_1.bin,134,18,32052004.343283582,133,0.0,6443,51.544,45125,355.31496062992125,0,1881,10185,127,3406,1593,307,2350,315,888,688,481,609,481,0.0701984821949795,0.0888791593695271,0.0701984821949795,20,815,20,6,22,0,15,155,22,0,155,0.1419354838709677,0.0,0.0967741935483871,1.0,0.1419354838709677,0.0,1.0,257,217,17,175,1447,729,85,158,2,2,392,Benign,Benign
F:\Run_1\4ea6fb35bfa0deace0e149557d73a99ee858029e33bbbcaf5cdf5aefb21ffb80_benign/raw/raw_2.bin,133,18,23685267.93233083,132,0.0,6494,51.53968253968254,45293,362.344,0,1878,10170,126,3420,1497,308,2373,314,922,728,336,462,336,0.0509786071916249,0.0700955848884843,0.0509786071916249,20,815,20,6,30,1,12,162,22,0,162,0.1851851851851851,0.0061728395061728,0.074074074074074,1.0,0.1358024691358024,0.0,1.0,263,223,25,175,0,0,0,0,0,0,0,Benign,Benign
F:\Run_1\4ec1e44407cc7874b875e2850962e0583a97486b29578cdd4bcc21d7e1d76004_benign/raw/raw_0.bin,145,17,13.075862068965517,144,0.0,7007,50.410071942446045,48247,342.177304964539,0,1869,11156,149,3652,2267,338,2087,352,981,815,442,582,442,0.0603330603330603,0.0794430794430794,0.0603330603330603,22,1347,22,6,2,1,1,147,11,0,147,0.0136054421768707,0.0068027210884353,0.0068027210884353,1.0,0.0748299319727891,0.0,1.0,258,217,17,175,1436,729,84,146,2,2,375,Benign,Benign
F:\Run_1\4ec1e44407cc7874b875e2850962e0583a97486b29578cdd4bcc21d7e1d76004_benign/raw/raw_1.bin,143,18,10.734265734265737,142,0.0,6944,50.31884057971015,47106,341.3478260869565,0,1876,10690,144,3511,1926,327,2072,355,996,825,434,574,434,0.0589673913043478,0.0779891304347826,0.0589673913043478,22,1347,22,6,6,1,6,149,13,0,149,0.0402684563758389,0.0067114093959731,0.0402684563758389,1.0,0.087248322147651,0.0,1.0,258,217,17,175,1456,737,86,157,2,2,390,Benign,Benign
F:\Run_1\4ec1e44407cc7874b875e2850962e0583a97486b29578cdd4bcc21d7e1d76004_benign/raw/raw_2.bin,141,17,9.652482269503546,140,0.0,6704,49.65925925925926,45702,333.59124087591243,0,1838,10359,145,3408,1701,324,2023,332,982,687,429,564,429,0.0601936298582853,0.0791356812122912,0.0601936298582853,22,1347,22,6,6,0,6,147,15,0,147,0.0408163265306122,0.0,0.0408163265306122,1.0,0.1020408163265306,0.0,1.0,264,223,17,175,1457,737,86,157,2,2,388,Benign,Benign
F:\Run_1\4ef9eb58224457492f674fb550761cd13b7e6031186b801577194a05719d4f43_benign/raw/raw_0.bin,138,20,12.94927536231884,138,0.0,6832,51.36842105263158,47708,356.02985074626866,0,2333,11002,137,3500,2201,314,2527,313,888,790,367,502,367,0.0512713048337524,0.0701313215982118,0.0512713048337524,22,1351,22,6,6,1,7,144,17,0,144,0.0416666666666666,0.0069444444444444,0.0486111111111111,1.0,0.1180555555555555,0.0,1.0,261,217,25,176,1481,754,85,154,2,2,400,Benign,Benign
F:\Run_1\4ef9eb58224457492f674fb550761cd13b7e6031186b801577194a05719d4f43_benign/raw/raw_1.bin,141,17,9.843971631205674,141,0.0,6582,50.2442748091603,46901,347.4148148148148,0,2092,10602,138,3509,1717,314,2431,301,905,710,699,831,699,0.096989038434855,0.1153045650062439,0.096989038434855,20,1339,20,5,7,0,9,148,20,0,148,0.0472972972972973,0.0,0.0608108108108108,1.0,0.1351351351351351,0.0,1.0,261,217,17,176,1443,726,85,160,2,2,395,Benign,Benign
F:\Run_1\4ef9eb58224457492f674fb550761cd13b7e6031186b801577194a05719d4f43_benign/raw/raw_2.bin,153,19,9.816993464052288,152,0.0,7400,52.11267605633803,51765,361.993006993007,0,2090,12560,147,3791,1786,337,2768,323,979,791,678,850,678,0.0860733781896661,0.1079091024501713,0.0860733781896661,22,1352,22,6,6,0,8,159,20,0,159,0.0377358490566037,0.0,0.050314465408805,1.0,0.1257861635220125,0.0,1.0,267,223,17,176,1426,725,84,150,2,2,486,Benign,Benign
F:\Run_1\5a071e20a23c845332e288fe02f2601518c8f1c1de1871d24a0530b09841157f_benign/raw/raw_0.bin,138,20,12.992753623188406,138,0.0,6823,51.30075187969925,47682,355.8358208955224,0,2133,11113,143,3513,2189,316,2419,322,912,824,374,509,374,0.0522054718034617,0.0710496929089894,0.0522054718034617,22,1351,22,6,9,1,9,147,17,0,147,0.0612244897959183,0.0068027210884353,0.0612244897959183,1.0,0.1156462585034013,0.0,1.0,257,217,17,175,1445,730,84,150,2,2,386,Benign,Benign
F:\Run_1\5a071e20a23c845332e288fe02f2601518c8f1c1de1871d24a0530b09841157f_benign/raw/raw_1.bin,144,17,10.09027777777778,144,0.0,6900,51.8796992481203,47826,351.6617647058824,0,1989,10866,141,3580,1792,322,2439,337,954,739,521,654,521,0.0707592014124677,0.088822490832541,0.0707592014124677,20,814,20,6,14,0,10,157,24,0,157,0.0891719745222929,0.0,0.0636942675159235,1.0,0.1528662420382165,0.0,1.0,257,217,17,175,1446,728,87,158,2,2,390,Benign,Benign
F:\Run_1\5a071e20a23c845332e288fe02f2601518c8f1c1de1871d24a0530b09841157f_benign/raw/raw_2.bin,144,18,9.9375,144,0.0,7126,53.578947368421055,50226,374.82089552238807,0,2056,12010,141,3723,1765,317,2476,348,1013,851,531,679,531,0.0702009518773136,0.0897673188789,0.0702009518773136,20,814,20,6,13,1,9,157,17,0,157,0.0828025477707006,0.0063694267515923,0.0573248407643312,1.0,0.10828025477707,0.0,1.0,263,223,25,175,1434,726,85,153,2,2,478,Benign,Benign
F:\Run_1\5a0f4fa2c578675590ac317e392f78abfc19577a7f8c964e708a1ad436e58a37_benign/raw/raw_0.bin,127,16,12.771653543307089,126,0.0,5891,49.09166666666667,41525,343.1818181818182,0,1727,9705,127,3054,1840,284,1803,328,888,725,352,474,352,0.0565734490517518,0.0761812921890067,0.0565734490517518,22,1347,22,6,7,0,7,133,14,0,133,0.0526315789473684,0.0,0.0526315789473684,1.0,0.1052631578947368,0.0,1.0,257,217,17,175,1455,737,86,148,2,2,372,Benign,Benign
F:\Run_1\5a0f4fa2c578675590ac317e392f78abfc19577a7f8c964e708a1ad436e58a37_benign/raw/raw_1.bin,132,16,9.946969696969695,131,0.0,6322,49.77952755905512,43411,339.1484375,0,1798,9873,134,3280,1564,298,1955,353,948,784,391,520,391,0.0586822752513882,0.0780429236079843,0.0586822752513882,22,1347,22,6,7,0,8,138,14,0,138,0.0507246376811594,0.0,0.0579710144927536,1.0,0.1014492753623188,0.0,1.0,257,217,25,175,1480,749,86,160,2,2,387,Benign,Benign
F:\Run_1\5a0f4fa2c578675590ac317e392f78abfc19577a7f8c964e708a1ad436e58a37_benign/raw/raw_2.bin,137,18,9.05109489051095,136,0.0,6512,50.09230769230769,43559,332.51145038167937,0,1819,9729,134,3249,1443,304,2002,335,958,687,407,539,407,0.0588235294117647,0.0779014308426073,0.0588235294117647,22,1347,22,6,21,0,23,158,31,0,158,0.1329113924050632,0.0,0.1455696202531645,1.0,0.1962025316455696,0.0,1.0,263,223,17,175,1445,728,85,156,2,2,381,Benign,Benign
F:\Run_1\5a63c01f80e137c588117dec2a9ae121d27b8a57ec40ab77e7e5a94a75be2db2_benign/raw/raw_0.bin,125,16,12.784,123,0.0,5888,48.66115702479339,41490,340.08196721311475,0,1724,9681,127,3070,1826,285,1797,333,856,752,368,491,368,0.059383572696466,0.0792318863966435,0.059383572696466,22,1346,22,6,8,0,6,132,13,0,132,0.0606060606060606,0.0,0.0454545454545454,1.0,0.0984848484848484,0.0,1.0,257,217,17,175,1436,728,86,146,2,2,368,Benign,Benign
